basin,cyclone_id,lon,lat,timestamp,wind_kt,size_nmi,pressure_hpa,h5_index,datetime
WPAC,201516W,126.0,26.3,2015082400,115.0,120.0,937.0,9709,2015-08-24 00:00:00
WPAC,201516W,126.8,27.1,2015082403,115.0,120.0,937.0,9710,2015-08-24 03:00:00
WPAC,201516W,127.5,28.0,2015082406,115.0,120.0,937.0,9711,2015-08-24 06:00:00
WPAC,201516W,128.2,28.9,2015082409,113.0,120.0,939.0,9712,2015-08-24 09:00:00
WPAC,201516W,130.7,34.1,2015082500,85.0,101.2,959.0,9713,2015-08-25 00:00:00
WPAC,201516W,130.9,34.8,2015082503,75.0,110.6,967.0,9714,2015-08-25 03:00:00
WPAC,201516W,131.1,35.4,2015082506,65.0,120.0,974.0,9715,2015-08-25 06:00:00
WPAC,201516W,131.4,36.0,2015082509,58.0,120.0,980.0,9716,2015-08-25 09:00:00
WPAC,201516W,132.9,38.5,2015082521,48.0,120.0,987.0,9717,2015-08-25 21:00:00
WPAC,201516W,133.4,39.1,2015082600,45.0,120.0,989.0,9718,2015-08-26 00:00:00
WPAC,201517W,162.1,14.9,2015081421,33.0,0.0,998.0,9719,2015-08-14 21:00:00
WPAC,201517W,162.1,14.9,2015081500,35.0,0.0,996.0,9720,2015-08-15 00:00:00
WPAC,201517W,162.0,14.9,2015081503,38.0,25.0,995.0,9721,2015-08-15 03:00:00
WPAC,201517W,161.9,15.0,2015081506,40.0,50.0,993.0,9722,2015-08-15 06:00:00
WPAC,201517W,161.1,14.9,2015081521,53.0,60.0,984.0,9723,2015-08-15 21:00:00
WPAC,201517W,160.9,14.8,2015081600,55.0,60.0,982.0,9724,2015-08-16 00:00:00
WPAC,201517W,160.7,14.7,2015081603,58.0,86.9,980.0,9725,2015-08-16 03:00:00
WPAC,201517W,160.5,14.6,2015081606,60.0,113.8,978.0,9726,2015-08-16 06:00:00
WPAC,201517W,159.4,14.4,2015081621,75.0,102.5,967.0,9727,2015-08-16 21:00:00
WPAC,201517W,159.2,14.4,2015081700,80.0,120.0,963.0,9728,2015-08-17 00:00:00
WPAC,201517W,158.8,14.6,2015081703,88.0,121.2,958.0,9729,2015-08-17 03:00:00
WPAC,201517W,158.5,14.7,2015081706,95.0,122.5,952.0,9730,2015-08-17 06:00:00
WPAC,201517W,156.6,15.8,2015081721,113.0,167.5,939.0,9731,2015-08-17 21:00:00
WPAC,201517W,156.1,15.9,2015081800,115.0,167.5,937.0,9732,2015-08-18 00:00:00
WPAC,201517W,155.8,16.1,2015081803,118.0,167.5,935.0,9733,2015-08-18 03:00:00
WPAC,201517W,155.4,16.3,2015081806,120.0,167.5,933.0,9734,2015-08-18 06:00:00
WPAC,201517W,153.3,18.2,2015081821,128.0,167.5,928.0,9735,2015-08-18 21:00:00
WPAC,201517W,152.8,18.6,2015081900,130.0,167.5,926.0,9736,2015-08-19 00:00:00
WPAC,201517W,152.4,18.9,2015081903,133.0,167.5,924.0,9737,2015-08-19 03:00:00
WPAC,201517W,151.9,19.1,2015081906,135.0,167.5,922.0,9738,2015-08-19 06:00:00
WPAC,201517W,149.9,20.9,2015081921,133.0,216.2,924.0,9739,2015-08-19 21:00:00
WPAC,201517W,149.5,21.2,2015082000,130.0,216.2,926.0,9740,2015-08-20 00:00:00
WPAC,201517W,149.0,21.6,2015082003,130.0,210.6,926.0,9741,2015-08-20 03:00:00
WPAC,201517W,148.5,22.0,2015082006,130.0,205.0,926.0,9742,2015-08-20 06:00:00
WPAC,201517W,146.8,23.7,2015082021,113.0,202.5,939.0,9743,2015-08-20 21:00:00
WPAC,201517W,146.4,24.1,2015082100,110.0,202.5,941.0,9744,2015-08-21 00:00:00
WPAC,201517W,146.2,24.6,2015082103,108.0,203.1,943.0,9745,2015-08-21 03:00:00
WPAC,201517W,146.0,25.0,2015082106,105.0,203.8,944.0,9746,2015-08-21 06:00:00
WPAC,201517W,145.1,26.7,2015082121,80.0,202.5,963.0,9747,2015-08-21 21:00:00
WPAC,201517W,144.9,27.0,2015082200,80.0,202.5,963.0,9748,2015-08-22 00:00:00
WPAC,201517W,144.9,27.3,2015082203,80.0,202.5,963.0,9749,2015-08-22 03:00:00
WPAC,201517W,145.0,27.6,2015082206,80.0,202.5,963.0,9750,2015-08-22 06:00:00
WPAC,201517W,145.3,29.3,2015082221,80.0,212.5,963.0,9751,2015-08-22 21:00:00
WPAC,201517W,145.5,29.6,2015082300,80.0,212.5,963.0,9752,2015-08-23 00:00:00
WPAC,201517W,145.8,29.8,2015082303,80.0,212.5,963.0,9753,2015-08-23 03:00:00
WPAC,201517W,146.0,30.0,2015082306,80.0,212.5,963.0,9754,2015-08-23 06:00:00
WPAC,201517W,147.8,31.6,2015082321,68.0,211.2,972.0,9755,2015-08-23 21:00:00
WPAC,201517W,148.2,32.1,2015082400,65.0,211.2,974.0,9756,2015-08-24 00:00:00
WPAC,201517W,148.7,32.3,2015082403,63.0,211.2,976.0,9757,2015-08-24 03:00:00
WPAC,201517W,149.2,32.5,2015082406,60.0,211.2,978.0,9758,2015-08-24 06:00:00
WPAC,201517W,154.5,34.9,2015082421,60.0,183.8,978.0,9759,2015-08-24 21:00:00
WPAC,201517W,155.5,35.6,2015082500,60.0,171.2,978.0,9760,2015-08-25 00:00:00
WPAC,201517W,156.4,36.7,2015082503,60.0,171.2,978.0,9761,2015-08-25 03:00:00
WPAC,201517W,157.3,37.8,2015082506,60.0,171.2,978.0,9762,2015-08-25 06:00:00
WPAC,201518W,139.9,19.0,2015090521,15.0,0.0,1010.0,9763,2015-09-05 21:00:00
WPAC,201518W,139.7,19.4,2015090600,15.0,0.0,1010.0,9764,2015-09-06 00:00:00
WPAC,201518W,139.5,19.8,2015090603,18.0,0.0,1007.0,9765,2015-09-06 03:00:00
WPAC,201518W,139.3,20.2,2015090606,20.0,0.0,1004.0,9766,2015-09-06 06:00:00
WPAC,201518W,138.8,22.5,2015090621,30.0,0.0,1000.0,9767,2015-09-06 21:00:00
WPAC,201518W,138.6,22.9,2015090700,30.0,0.0,1000.0,9768,2015-09-07 00:00:00
WPAC,201518W,138.6,23.4,2015090703,33.0,0.0,998.0,9769,2015-09-07 03:00:00
WPAC,201518W,138.6,23.8,2015090706,35.0,0.0,996.0,9770,2015-09-07 06:00:00
WPAC,201518W,138.2,27.1,2015090721,50.0,51.9,986.0,9771,2015-09-07 21:00:00
WPAC,201518W,138.2,27.8,2015090800,55.0,68.8,982.0,9772,2015-09-08 00:00:00
WPAC,201518W,138.2,28.6,2015090803,58.0,60.0,980.0,9773,2015-09-08 03:00:00
WPAC,201518W,138.3,29.3,2015090806,60.0,51.2,978.0,9774,2015-09-08 06:00:00
WPAC,201518W,137.6,34.0,2015090821,48.0,70.0,987.0,9775,2015-09-08 21:00:00
WPAC,201518W,137.3,34.7,2015090900,45.0,70.0,989.0,9776,2015-09-09 00:00:00
WPAC,201518W,136.8,36.0,2015090903,40.0,35.0,993.0,9777,2015-09-09 03:00:00
WPAC,201518W,136.2,37.2,2015090906,35.0,0.0,996.0,9778,2015-09-09 06:00:00
WPAC,201518W,135.7,37.5,2015090909,35.0,0.0,996.0,9779,2015-09-09 09:00:00
WPAC,201519W,112.1,15.7,2015091306,20.0,0.0,1007.0,9780,2015-09-13 06:00:00
WPAC,201519W,111.9,15.4,2015091309,23.0,0.0,1006.0,9781,2015-09-13 09:00:00
WPAC,201519W,110.3,15.2,2015091400,35.0,0.0,996.0,9782,2015-09-14 00:00:00
WPAC,201519W,110.0,15.3,2015091403,35.0,0.0,996.0,9783,2015-09-14 03:00:00
WPAC,201519W,109.8,15.4,2015091406,35.0,0.0,996.0,9784,2015-09-14 06:00:00
WPAC,201519W,109.3,15.5,2015091409,35.0,0.0,996.0,9785,2015-09-14 09:00:00
WPAC,201519W,105.4,15.4,2015091500,25.0,0.0,1004.0,9786,2015-09-15 00:00:00
WPAC,201520W,152.8,15.4,2015091406,15.0,0.0,1010.0,9787,2015-09-14 06:00:00
WPAC,201520W,151.8,17.3,2015091421,28.0,0.0,1002.0,9788,2015-09-14 21:00:00
WPAC,201520W,151.5,17.6,2015091500,30.0,0.0,1000.0,9789,2015-09-15 00:00:00
WPAC,201520W,151.2,17.8,2015091503,33.0,0.0,998.0,9790,2015-09-15 03:00:00
WPAC,201520W,150.8,18.0,2015091506,35.0,0.0,996.0,9791,2015-09-15 06:00:00
WPAC,201520W,148.9,18.9,2015091521,43.0,66.2,991.0,9792,2015-09-15 21:00:00
WPAC,201520W,148.4,19.2,2015091600,45.0,82.5,989.0,9793,2015-09-16 00:00:00
WPAC,201520W,147.8,19.5,2015091603,50.0,82.5,986.0,9794,2015-09-16 03:00:00
WPAC,201520W,147.2,19.8,2015091606,55.0,82.5,982.0,9795,2015-09-16 06:00:00
WPAC,201520W,145.2,20.8,2015091621,75.0,98.1,967.0,9796,2015-09-16 21:00:00
WPAC,201520W,144.9,21.1,2015091700,80.0,106.2,963.0,9797,2015-09-17 00:00:00
WPAC,201520W,144.5,21.4,2015091703,85.0,106.2,960.0,9798,2015-09-17 03:00:00
WPAC,201520W,144.1,21.7,2015091706,90.0,106.2,956.0,9799,2015-09-17 06:00:00
WPAC,201520W,142.6,23.4,2015091721,98.0,92.5,950.0,9800,2015-09-17 21:00:00
WPAC,201520W,142.4,23.7,2015091800,95.0,92.5,952.0,9801,2015-09-18 00:00:00
WPAC,201520W,142.3,24.1,2015091803,93.0,86.9,954.0,9802,2015-09-18 03:00:00
WPAC,201520W,142.2,24.5,2015091806,90.0,81.2,956.0,9803,2015-09-18 06:00:00
WPAC,201520W,142.9,27.2,2015091821,78.0,92.5,965.0,9804,2015-09-18 21:00:00
WPAC,201520W,143.3,27.9,2015091900,75.0,92.5,967.0,9805,2015-09-19 00:00:00
WPAC,201520W,143.8,28.4,2015091903,73.0,92.5,969.0,9806,2015-09-19 03:00:00
WPAC,201520W,144.2,29.0,2015091906,70.0,92.5,970.0,9807,2015-09-19 06:00:00
WPAC,201520W,146.7,31.4,2015091921,53.0,93.1,984.0,9808,2015-09-19 21:00:00
WPAC,201520W,147.2,31.8,2015092000,50.0,90.0,985.0,9809,2015-09-20 00:00:00
WPAC,201520W,147.7,32.4,2015092003,48.0,90.0,987.0,9810,2015-09-20 03:00:00
WPAC,201520W,148.2,32.9,2015092006,45.0,90.0,989.0,9811,2015-09-20 06:00:00
WPAC,201520W,151.0,35.8,2015092021,40.0,90.0,993.0,9812,2015-09-20 21:00:00
WPAC,201520W,151.4,36.4,2015092100,40.0,90.0,993.0,9813,2015-09-21 00:00:00
WPAC,201521W,144.2,15.2,2015092100,20.0,0.0,1007.0,9814,2015-09-21 00:00:00
WPAC,201521W,143.9,15.2,2015092103,20.0,0.0,1007.0,9815,2015-09-21 03:00:00
WPAC,201521W,143.7,15.3,2015092106,20.0,0.0,1007.0,9816,2015-09-21 06:00:00
WPAC,201521W,141.8,16.5,2015092121,25.0,0.0,1002.0,9817,2015-09-21 21:00:00
WPAC,201521W,141.5,16.9,2015092200,25.0,0.0,1000.0,9818,2015-09-22 00:00:00
WPAC,201521W,141.1,17.1,2015092203,25.0,0.0,1000.0,9819,2015-09-22 03:00:00
WPAC,201521W,140.7,17.4,2015092206,25.0,0.0,1000.0,9820,2015-09-22 06:00:00
WPAC,201521W,136.2,18.0,2015092303,35.0,78.8,996.0,9821,2015-09-23 03:00:00
WPAC,201521W,133.1,18.5,2015092400,50.0,92.5,985.0,9822,2015-09-24 00:00:00
WPAC,201521W,132.9,18.6,2015092403,50.0,92.5,985.0,9823,2015-09-24 03:00:00
WPAC,201521W,132.2,19.1,2015092500,65.0,110.0,974.0,9824,2015-09-25 00:00:00
WPAC,201521W,130.0,21.3,2015092603,93.0,136.2,954.0,9825,2015-09-26 03:00:00
WPAC,201521W,127.4,22.3,2015092700,125.0,176.2,929.0,9826,2015-09-27 00:00:00
WPAC,201521W,127.1,22.4,2015092703,125.0,178.8,929.0,9827,2015-09-27 03:00:00
WPAC,201521W,126.7,22.5,2015092706,125.0,181.2,929.0,9828,2015-09-27 06:00:00
WPAC,201521W,126.2,22.6,2015092709,125.0,181.2,929.0,9829,2015-09-27 09:00:00
WPAC,201521W,123.9,23.4,2015092800,125.0,125.0,929.0,9830,2015-09-28 00:00:00
WPAC,201521W,123.3,23.7,2015092803,123.0,125.0,931.0,9831,2015-09-28 03:00:00
WPAC,201521W,122.8,24.0,2015092806,120.0,125.0,933.0,9832,2015-09-28 06:00:00
WPAC,201521W,121.9,24.1,2015092809,110.0,145.0,941.0,9833,2015-09-28 09:00:00
WPAC,201521W,119.2,25.1,2015092900,75.0,102.5,967.0,9834,2015-09-29 00:00:00
WPAC,201521W,118.6,25.2,2015092903,65.0,102.5,975.0,9835,2015-09-29 03:00:00
WPAC,201521W,117.9,25.3,2015092906,55.0,102.5,982.0,9836,2015-09-29 06:00:00
WPAC,201521W,117.4,25.6,2015092909,50.0,102.5,986.0,9837,2015-09-29 09:00:00
WPAC,201522W,129.2,12.1,2015093006,20.0,0.0,1005.0,9838,2015-09-30 06:00:00
WPAC,201522W,128.6,12.3,2015093009,23.0,0.0,1005.0,9839,2015-09-30 09:00:00
WPAC,201522W,125.6,14.1,2015100100,25.0,0.0,1004.0,9840,2015-10-01 00:00:00
WPAC,201522W,124.8,14.5,2015100103,28.0,0.0,1002.0,9841,2015-10-01 03:00:00
WPAC,201522W,124.1,14.9,2015100106,30.0,0.0,1000.0,9842,2015-10-01 06:00:00
WPAC,201522W,123.3,15.2,2015100109,30.0,0.0,1000.0,9843,2015-10-01 09:00:00
WPAC,201522W,120.0,16.2,2015100200,30.0,0.0,1000.0,9844,2015-10-02 00:00:00
WPAC,201522W,119.4,16.4,2015100203,33.0,0.0,998.0,9845,2015-10-02 03:00:00
WPAC,201522W,118.8,16.6,2015100206,35.0,0.0,996.0,9846,2015-10-02 06:00:00
WPAC,201522W,118.2,16.9,2015100209,40.0,28.1,993.0,9847,2015-10-02 09:00:00
WPAC,201522W,115.3,18.4,2015100300,55.0,61.2,982.0,9848,2015-10-03 00:00:00
WPAC,201522W,114.8,18.7,2015100303,58.0,61.2,980.0,9849,2015-10-03 03:00:00
WPAC,201522W,114.2,19.0,2015100306,60.0,61.2,978.0,9850,2015-10-03 06:00:00
WPAC,201522W,113.7,19.2,2015100309,63.0,75.0,976.0,9851,2015-10-03 09:00:00
WPAC,201522W,111.5,20.4,2015100400,100.0,127.5,948.0,9852,2015-10-04 00:00:00
WPAC,201522W,111.0,20.9,2015100403,103.0,127.5,946.0,9853,2015-10-04 03:00:00
WPAC,201522W,110.4,21.3,2015100406,105.0,127.5,944.0,9854,2015-10-04 06:00:00
WPAC,201522W,110.0,21.6,2015100409,93.0,127.5,954.0,9855,2015-10-04 09:00:00
WPAC,201522W,108.3,23.7,2015100500,55.0,127.5,982.0,9856,2015-10-05 00:00:00
WPAC,201522W,108.0,24.0,2015100503,45.0,127.5,989.0,9857,2015-10-05 03:00:00
WPAC,201522W,107.7,24.4,2015100506,35.0,127.5,996.0,9858,2015-10-05 06:00:00
WPAC,201523W,164.4,19.0,2015100306,40.0,0.0,993.0,9859,2015-10-03 06:00:00
WPAC,201523W,161.5,19.9,2015100321,43.0,142.5,991.0,9860,2015-10-03 21:00:00
WPAC,201523W,160.6,20.2,2015100400,45.0,285.0,989.0,9861,2015-10-04 00:00:00
WPAC,201523W,159.7,20.5,2015100403,45.0,285.0,989.0,9862,2015-10-04 03:00:00
WPAC,201523W,158.8,20.9,2015100406,45.0,285.0,989.0,9863,2015-10-04 06:00:00
WPAC,201523W,155.2,21.6,2015100421,48.0,264.4,987.0,9864,2015-10-04 21:00:00
WPAC,201523W,154.5,21.7,2015100500,50.0,262.5,985.0,9865,2015-10-05 00:00:00
WPAC,201523W,151.1,23.5,2015100600,65.0,271.2,974.0,9866,2015-10-06 00:00:00
WPAC,201523W,150.9,23.9,2015100603,65.0,260.6,974.0,9867,2015-10-06 03:00:00
WPAC,201523W,150.7,24.3,2015100606,65.0,250.0,974.0,9868,2015-10-06 06:00:00
WPAC,201523W,151.0,27.4,2015100621,68.0,240.0,972.0,9869,2015-10-06 21:00:00
WPAC,201523W,151.2,28.4,2015100700,65.0,240.0,974.0,9870,2015-10-07 00:00:00
WPAC,201523W,151.1,29.7,2015100703,65.0,233.8,974.0,9871,2015-10-07 03:00:00
WPAC,201523W,151.1,31.0,2015100706,65.0,227.5,974.0,9872,2015-10-07 06:00:00
WPAC,201524W,144.4,15.7,2015101221,25.0,0.0,1004.0,9873,2015-10-12 21:00:00
WPAC,201524W,143.2,15.9,2015101300,25.0,0.0,1004.0,9874,2015-10-13 00:00:00
WPAC,201524W,142.2,16.1,2015101303,28.0,0.0,1002.0,9875,2015-10-13 03:00:00
WPAC,201524W,141.3,16.2,2015101306,30.0,0.0,1000.0,9876,2015-10-13 06:00:00
WPAC,201524W,135.8,15.7,2015101400,40.0,86.2,993.0,9877,2015-10-14 00:00:00
WPAC,201524W,135.2,15.7,2015101403,40.0,86.2,993.0,9878,2015-10-14 03:00:00
WPAC,201524W,134.7,15.7,2015101406,40.0,86.2,993.0,9879,2015-10-14 06:00:00
WPAC,201524W,131.5,15.4,2015101500,45.0,86.2,989.0,9880,2015-10-15 00:00:00
WPAC,201524W,130.8,15.6,2015101503,48.0,85.0,987.0,9881,2015-10-15 03:00:00
WPAC,201524W,130.1,15.7,2015101506,50.0,83.8,985.0,9882,2015-10-15 06:00:00
WPAC,201524W,127.5,15.5,2015101600,75.0,123.8,967.0,9883,2015-10-16 00:00:00
WPAC,201524W,127.1,15.5,2015101603,78.0,115.0,965.0,9884,2015-10-16 03:00:00
WPAC,201524W,126.7,15.5,2015101606,80.0,106.2,963.0,9885,2015-10-16 06:00:00
WPAC,201524W,124.5,15.7,2015101700,105.0,121.2,944.0,9886,2015-10-17 00:00:00
WPAC,201524W,124.2,15.8,2015101703,110.0,121.2,941.0,9887,2015-10-17 03:00:00
WPAC,201524W,123.8,15.8,2015101706,115.0,121.2,937.0,9888,2015-10-17 06:00:00
WPAC,201524W,123.4,15.9,2015101709,123.0,121.2,932.0,9889,2015-10-17 09:00:00
WPAC,201524W,121.3,15.8,2015101800,105.0,111.2,944.0,9890,2015-10-18 00:00:00
WPAC,201524W,120.9,16.0,2015101803,98.0,108.1,950.0,9891,2015-10-18 03:00:00
WPAC,201524W,120.5,16.2,2015101806,90.0,105.0,956.0,9892,2015-10-18 06:00:00
WPAC,201524W,120.2,16.4,2015101809,83.0,105.0,962.0,9893,2015-10-18 09:00:00
WPAC,201524W,120.0,17.6,2015101900,55.0,77.5,982.0,9894,2015-10-19 00:00:00
WPAC,201524W,120.0,17.8,2015101903,53.0,77.5,984.0,9895,2015-10-19 03:00:00
WPAC,201524W,120.1,17.9,2015101906,50.0,77.5,985.0,9896,2015-10-19 06:00:00
WPAC,201524W,120.2,18.0,2015101909,48.0,77.5,987.0,9897,2015-10-19 09:00:00
WPAC,201524W,120.4,18.8,2015102000,30.0,0.0,1000.0,9898,2015-10-20 00:00:00
WPAC,201524W,120.6,19.0,2015102003,25.0,0.0,1004.0,9899,2015-10-20 03:00:00
WPAC,201524W,120.7,19.1,2015102006,20.0,0.0,1007.0,9900,2015-10-20 06:00:00
WPAC,201525W,158.3,14.2,2015101321,30.0,0.0,1000.0,9901,2015-10-13 21:00:00
WPAC,201525W,158.0,14.5,2015101400,30.0,0.0,1000.0,9902,2015-10-14 00:00:00
WPAC,201525W,157.2,14.8,2015101403,33.0,0.0,998.0,9903,2015-10-14 03:00:00
WPAC,201525W,156.4,15.0,2015101406,35.0,0.0,996.0,9904,2015-10-14 06:00:00
WPAC,201525W,153.1,15.4,2015101421,43.0,99.4,991.0,9905,2015-10-14 21:00:00
WPAC,201525W,152.5,15.6,2015101500,45.0,107.5,989.0,9906,2015-10-15 00:00:00
WPAC,201525W,151.8,15.8,2015101503,45.0,103.8,989.0,9907,2015-10-15 03:00:00
WPAC,201525W,151.1,16.0,2015101506,45.0,100.0,989.0,9908,2015-10-15 06:00:00
WPAC,201525W,147.2,16.0,2015101521,53.0,124.4,984.0,9909,2015-10-15 21:00:00
WPAC,201525W,146.4,16.0,2015101600,55.0,110.0,982.0,9910,2015-10-16 00:00:00
WPAC,201525W,145.7,15.9,2015101603,55.0,110.0,982.0,9911,2015-10-16 03:00:00
WPAC,201525W,144.9,15.8,2015101606,55.0,110.0,982.0,9912,2015-10-16 06:00:00
WPAC,201525W,142.9,16.8,2015101621,70.0,113.1,971.0,9913,2015-10-16 21:00:00
WPAC,201525W,142.4,17.0,2015101700,75.0,118.8,967.0,9914,2015-10-17 00:00:00
WPAC,201525W,142.1,17.4,2015101703,80.0,118.8,963.0,9915,2015-10-17 03:00:00
WPAC,201525W,141.7,17.7,2015101706,85.0,118.8,959.0,9916,2015-10-17 06:00:00
WPAC,201525W,140.0,19.1,2015101800,100.0,118.8,948.0,9917,2015-10-18 00:00:00
WPAC,201525W,140.0,19.2,2015101803,108.0,118.8,943.0,9918,2015-10-18 03:00:00
WPAC,201525W,140.0,19.4,2015101806,115.0,118.8,937.0,9919,2015-10-18 06:00:00
WPAC,201525W,140.3,20.5,2015101900,110.0,140.0,941.0,9920,2015-10-19 00:00:00
WPAC,201525W,140.3,20.6,2015101903,108.0,140.0,943.0,9921,2015-10-19 03:00:00
WPAC,201525W,140.3,20.8,2015101906,105.0,140.0,944.0,9922,2015-10-19 06:00:00
WPAC,201525W,140.0,21.8,2015102000,90.0,131.2,956.0,9923,2015-10-20 00:00:00
WPAC,201525W,140.0,21.9,2015102003,88.0,135.6,958.0,9924,2015-10-20 03:00:00
WPAC,201525W,140.0,22.0,2015102006,85.0,140.0,959.0,9925,2015-10-20 06:00:00
WPAC,201525W,140.0,22.7,2015102100,75.0,98.8,967.0,9926,2015-10-21 00:00:00
WPAC,201525W,140.0,22.8,2015102103,78.0,113.1,965.0,9927,2015-10-21 03:00:00
WPAC,201525W,140.0,22.9,2015102106,80.0,127.5,963.0,9928,2015-10-21 06:00:00
WPAC,201525W,141.2,23.8,2015102200,100.0,152.5,948.0,9929,2015-10-22 00:00:00
WPAC,201525W,141.4,23.9,2015102203,103.0,152.5,946.0,9930,2015-10-22 03:00:00
WPAC,201525W,141.7,24.0,2015102206,105.0,152.5,944.0,9931,2015-10-22 06:00:00
WPAC,201525W,144.5,24.9,2015102221,98.0,129.4,950.0,9932,2015-10-22 21:00:00
WPAC,201525W,145.1,25.1,2015102300,95.0,137.5,952.0,9933,2015-10-23 00:00:00
WPAC,201525W,145.8,25.2,2015102303,93.0,137.5,954.0,9934,2015-10-23 03:00:00
WPAC,201525W,146.5,25.4,2015102306,90.0,137.5,956.0,9935,2015-10-23 06:00:00
WPAC,201525W,149.8,26.8,2015102321,73.0,128.1,969.0,9936,2015-10-23 21:00:00
WPAC,201525W,150.2,27.0,2015102400,70.0,130.0,970.0,9937,2015-10-24 00:00:00
WPAC,201525W,150.9,27.4,2015102403,65.0,117.5,974.0,9938,2015-10-24 03:00:00
WPAC,201525W,151.6,27.7,2015102406,60.0,105.0,978.0,9939,2015-10-24 06:00:00
WPAC,201525W,156.8,30.6,2015102421,53.0,80.0,984.0,9940,2015-10-24 21:00:00
WPAC,201525W,158.3,31.6,2015102500,50.0,80.0,985.0,9941,2015-10-25 00:00:00
WPAC,201525W,160.3,33.0,2015102503,50.0,80.0,985.0,9942,2015-10-25 03:00:00
WPAC,201525W,162.3,34.3,2015102506,50.0,80.0,985.0,9943,2015-10-25 06:00:00
WPAC,201526W,163.2,17.0,2015102000,20.0,0.0,1007.0,9944,2015-10-20 00:00:00
WPAC,201526W,162.8,17.5,2015102003,20.0,0.0,1007.0,9945,2015-10-20 03:00:00
WPAC,201526W,162.5,18.0,2015102006,20.0,0.0,1007.0,9946,2015-10-20 06:00:00
WPAC,201526W,159.8,19.7,2015102021,20.0,0.0,1007.0,9947,2015-10-20 21:00:00
WPAC,201526W,159.0,20.0,2015102100,20.0,0.0,1007.0,9948,2015-10-21 00:00:00
WPAC,201526W,158.6,20.4,2015102103,20.0,0.0,1007.0,9949,2015-10-21 03:00:00
WPAC,201526W,158.2,20.9,2015102106,20.0,0.0,1006.0,9950,2015-10-21 06:00:00
WPAC,201526W,155.8,23.7,2015102121,23.0,0.0,1006.0,9951,2015-10-21 21:00:00
WPAC,201526W,155.5,24.2,2015102200,25.0,0.0,1004.0,9952,2015-10-22 00:00:00
WPAC,201526W,155.4,25.0,2015102203,25.0,0.0,1004.0,9953,2015-10-22 03:00:00
WPAC,201526W,155.4,25.8,2015102206,25.0,0.0,1004.0,9954,2015-10-22 06:00:00
WPAC,201526W,159.9,29.4,2015102221,33.0,0.0,998.0,9955,2015-10-22 21:00:00
WPAC,201526W,161.5,30.3,2015102300,35.0,0.0,996.0,9956,2015-10-23 00:00:00
WPAC,201527W,162.3,4.2,2015111700,30.0,0.0,1000.0,9957,2015-11-17 00:00:00
WPAC,201527W,161.7,4.3,2015111703,33.0,0.0,998.0,9958,2015-11-17 03:00:00
WPAC,201527W,161.1,4.5,2015111706,35.0,0.0,996.0,9959,2015-11-17 06:00:00
WPAC,201527W,157.7,5.3,2015111721,50.0,63.1,986.0,9960,2015-11-17 21:00:00
WPAC,201527W,157.0,5.5,2015111800,55.0,66.2,982.0,9961,2015-11-18 00:00:00
WPAC,201527W,156.4,5.7,2015111803,60.0,71.2,978.0,9962,2015-11-18 03:00:00
WPAC,201527W,155.8,5.8,2015111806,65.0,76.2,974.0,9963,2015-11-18 06:00:00
WPAC,201527W,153.1,7.8,2015111821,55.0,71.2,982.0,9964,2015-11-18 21:00:00
WPAC,201527W,152.5,8.2,2015111900,55.0,70.0,982.0,9965,2015-11-19 00:00:00
WPAC,201527W,151.9,8.5,2015111903,58.0,70.0,980.0,9966,2015-11-19 03:00:00
WPAC,201527W,151.3,8.8,2015111906,60.0,70.0,978.0,9967,2015-11-19 06:00:00
WPAC,201527W,149.0,9.8,2015111921,83.0,85.0,961.0,9968,2015-11-19 21:00:00
WPAC,201527W,148.6,10.0,2015112000,85.0,87.5,959.0,9969,2015-11-20 00:00:00
WPAC,201527W,147.9,10.2,2015112003,90.0,96.2,956.0,9970,2015-11-20 03:00:00
WPAC,201527W,147.3,10.4,2015112006,95.0,105.0,952.0,9971,2015-11-20 06:00:00
WPAC,201527W,143.5,11.1,2015112021,115.0,106.2,937.0,9972,2015-11-20 21:00:00
WPAC,201527W,142.7,11.3,2015112100,120.0,107.5,933.0,9973,2015-11-21 00:00:00
WPAC,201527W,141.9,11.6,2015112103,118.0,109.4,935.0,9974,2015-11-21 03:00:00
WPAC,201527W,141.2,11.9,2015112106,115.0,111.2,937.0,9975,2015-11-21 06:00:00
WPAC,201527W,132.2,18.4,2015112400,85.0,106.2,959.0,9976,2015-11-24 00:00:00
WPAC,201527W,132.5,18.6,2015112403,80.0,106.2,963.0,9977,2015-11-24 03:00:00
WPAC,201527W,132.8,18.8,2015112406,75.0,106.2,967.0,9978,2015-11-24 06:00:00
WPAC,201527W,135.0,19.5,2015112500,55.0,80.0,982.0,9979,2015-11-25 00:00:00
WPAC,201527W,135.6,19.8,2015112503,50.0,76.9,986.0,9980,2015-11-25 03:00:00
WPAC,201527W,136.2,20.1,2015112506,45.0,73.8,989.0,9981,2015-11-25 06:00:00
WPAC,201527W,138.5,22.6,2015112600,35.0,73.8,996.0,9982,2015-11-26 00:00:00
WPAC,201527W,139.2,23.2,2015112603,35.0,73.8,996.0,9983,2015-11-26 03:00:00
WPAC,201527W,139.8,23.9,2015112606,35.0,73.8,996.0,9984,2015-11-26 06:00:00
WPAC,201528W,138.8,8.7,2015121103,28.0,0.0,1002.0,9985,2015-12-11 03:00:00
WPAC,201528W,134.5,10.3,2015121200,45.0,52.5,989.0,9986,2015-12-12 00:00:00
